Player,Team,Match,Year,Innings,Chase_Target,Entry_Over,Exit_Over,Runs,BF,Dots,Fours,Sixes,Entry_RR_Required,Entry_Runs_Required,Entry_Balls_Remaining,Exit_RR_Required,Exit_Runs_Required,Exit_Balls_Remaining,Strike_Rate,Dot_Pct,Bnd_Pct,Overs_Played,Innings_Duration,Team_RRR_Impact,Pct_of_Runs_Remaining,Contribution_Per_Over,Pct_of_Target,Required_Runs_For_Balls,Contribution_Pct,Impact_Runs,Player_Run_Rate,Entry_Phase,Final_Strike_Rate
H Klaasen,Sunrisers Hyderabad,LAT20 # 13567,2024,2nd,,14.0,19,42,19,0,0,0,,,31,,,0,221.0526315789474,0.0,0.0,3.2,6.0,,0.0,13.263157894736842,0.0,,0.0,0.0,13.263157894736842,Middle,221.0526315789474
H Klaasen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,,10.0,12,2,4,0,1,0,,,56,,,47,50.0,0.0,25.0,0.7,3.0,,0.0,3.0,0.0,,0.0,0.0,3.0,Middle,50.0
H Klaasen,Sunrisers Hyderabad,LAT20 # 13664,2024,1st,215.0,10.0,18,42,26,0,0,0,8.79,85.0,58,4.2,7.0,10,161.53846153846155,0.0,0.0,4.3,9.0,4.589999999999999,49.411764705882355,9.692307692307693,19.53488372093023,38.089999999999996,110.2651614597007,3.9100000000000037,9.692307692307693,Middle,161.53846153846155
H Klaasen,Sunrisers Hyderabad,LAT20 # 13667,2024,2nd,,5.0,10,32,21,0,1,3,,,87,,,54,152.38095238095238,0.0,19.047619047619047,3.5,6.0,,0.0,9.142857142857142,0.0,,0.0,0.0,9.142857142857142,Powerplay,152.38095238095238
H Klaasen,Sunrisers Hyderabad,LAT20 # 13678,2024,2nd,,5.0,18,50,34,0,0,0,,,88,,,11,147.05882352941177,0.0,0.0,5.7,14.0,,0.0,8.823529411764705,0.0,,0.0,0.0,8.823529411764707,Powerplay,147.05882352941177
H Klaasen,Sunrisers Hyderabad,LAT20 # 13688,2024,2nd,,7.0,14,16,17,1,1,1,,,75,,,35,94.11764705882352,5.88235294117647,11.76470588235294,2.8,8.0,,0.0,5.647058823529411,0.0,,0.0,0.0,5.647058823529411,Middle,94.11764705882352
H Klaasen,Sunrisers Hyderabad,LAT20 # 14939,2025,2nd,,14.0,18,34,14,0,0,0,,,33,,,10,242.85714285714283,0.0,0.0,2.3,5.0,,0.0,14.571428571428571,0.0,,0.0,0.0,14.57142857142857,Middle,242.85714285714283
H Klaasen,Sunrisers Hyderabad,LAT20 # 14958,2025,2nd,,7.0,11,26,17,0,0,1,,,75,,,50,152.94117647058823,0.0,5.88235294117647,2.8,5.0,,0.0,9.176470588235293,0.0,,0.0,0.0,9.176470588235293,Middle,152.94117647058823
H Klaasen,Sunrisers Hyderabad,LAT20 # 14967,2025,2nd,,4.0,10,32,19,0,1,2,,,95,,,55,168.42105263157893,0.0,15.789473684210526,3.2,7.0,,0.0,10.105263157894738,0.0,,0.0,0.0,10.105263157894736,Powerplay,168.42105263157893
H Klaasen,Sunrisers Hyderabad,LAT20 # 14972,2025,1st,201.0,6.0,14,33,21,0,0,1,11.84,156.0,79,16.68,89.0,32,157.14285714285714,0.0,4.761904761904762,3.5,9.0,-4.84,21.153846153846153,9.428571428571429,16.417910447761194,41.44,79.63320463320464,-8.439999999999998,9.428571428571429,Powerplay,157.14285714285714
H Klaasen,Sunrisers Hyderabad,LAT20 # 14976,2025,2nd,,7.0,13,27,19,0,0,0,,,75,,,37,142.10526315789474,0.0,0.0,3.2,7.0,,0.0,8.526315789473685,0.0,,0.0,0.0,8.526315789473685,Middle,142.10526315789474
H Klaasen,Sunrisers Hyderabad,LAT20 # 14992,2025,1st,246.0,12.0,18,21,14,0,0,0,9.86,74.0,45,,0.0,9,150.0,0.0,0.0,2.3,7.0,,28.37837837837838,9.0,8.536585365853659,23.006666666666664,91.27789046653146,-2.006666666666664,9.0,Middle,150.0
H Klaasen,Sunrisers Hyderabad,LAT20 # 15007,2025,2nd,,11.0,18,37,28,0,0,1,,,52,,,11,132.14285714285714,0.0,3.571428571428571,4.7,8.0,,0.0,7.928571428571428,0.0,,0.0,0.0,7.928571428571429,Middle,132.14285714285714
H Klaasen,Sunrisers Hyderabad,LAT20 # 15031,2025,2nd,,3.0,18,71,44,1,1,4,,,98,,,6,161.36363636363635,2.272727272727273,11.363636363636363,7.3,16.0,,0.0,9.681818181818182,0.0,,0.0,0.0,9.681818181818182,Powerplay,161.36363636363635
H Klaasen,Sunrisers Hyderabad,LAT20 # 15043,2025,1st,155.0,5.0,8,7,8,0,1,1,8.23,118.0,86,8.53,101.0,71,87.5,0.0,25.0,1.3,4.0,-0.29999999999999893,5.932203389830509,5.25,4.516129032258064,10.973333333333334,63.791008505467794,-3.9733333333333345,5.25,Powerplay,87.5
H Klaasen,Sunrisers Hyderabad,LAT20 # 15070,2025,1st,225.0,9.0,15,23,18,1,0,0,13.74,142.0,62,18.66,84.0,27,127.77777777777777,5.555555555555555,0.0,3.0,7.0,-4.92,16.19718309859155,7.666666666666667,10.222222222222223,41.22,55.79815623483746,-18.22,7.666666666666666,Middle,127.77777777777777
H Klaasen,Sunrisers Hyderabad,LAT20 # 15096,2025,1st,206.0,7.0,17,47,28,0,1,0,8.59,106.0,74,4.4,11.0,15,167.85714285714286,0.0,3.571428571428571,4.7,11.0,4.1899999999999995,44.339622641509436,10.071428571428571,22.815533980582526,40.086666666666666,117.24596707134542,6.913333333333334,10.071428571428571,Middle,167.85714285714286
H Klaasen,Sunrisers Hyderabad,LAT20 # 15105,2025,2nd,,4.0,8,24,13,0,1,0,,,93,,,67,184.6153846153846,0.0,7.6923076923076925,2.2,5.0,,0.0,11.076923076923078,0.0,,0.0,0.0,11.076923076923077,Powerplay,184.6153846153846
H Klaasen,Sunrisers Hyderabad,LAT20 # 15109,2025,2nd,,6.0,19,105,39,0,0,0,,,78,,,1,269.2307692307692,0.0,0.0,6.5,14.0,,0.0,16.153846153846153,0.0,,0.0,0.0,16.153846153846153,Powerplay,269.2307692307692
HH Pandya,Mumbai Indians,LAT20 # 13414,2024,1st,169.0,18.0,19,11,4,0,0,0,14.25,19.0,8,18.0,9.0,3,275.0,0.0,0.0,0.7,2.0,-3.75,57.89473684210527,16.5,6.508875739644971,9.5,115.78947368421053,1.5,16.5,Death,275.0
HH Pandya,Mumbai Indians,LAT20 # 13422,2024,1st,278.0,10.0,17,24,20,0,0,0,13.96,128.0,55,27.0,54.0,12,120.0,0.0,0.0,3.3,8.0,-13.04,18.75,7.199999999999999,8.633093525179856,46.53333333333334,51.57593123209169,-22.53333333333334,7.199999999999999,Middle,120.0
HH Pandya,Mumbai Indians,LAT20 # 13442,2024,2nd,,3.0,9,34,21,0,1,2,,,98,,,63,161.9047619047619,0.0,14.285714285714285,3.5,7.0,,0.0,9.714285714285714,0.0,,0.0,0.0,9.714285714285715,Powerplay,161.9047619047619
HH Pandya,Mumbai Indians,LAT20 # 13458,2024,2nd,,7.0,17,39,33,0,1,0,,,74,,,13,118.18181818181819,0.0,3.0303030303030303,5.5,11.0,,0.0,7.090909090909091,0.0,,0.0,0.0,7.090909090909092,Middle,118.18181818181819
HH Pandya,Mumbai Indians,LAT20 # 13470,2024,1st,197.0,11.0,15,21,6,0,0,0,6.11,52.0,51,,0.0,27,350.0,0.0,0.0,1.0,5.0,,40.38461538461539,21.0,10.65989847715736,6.11,343.69885433715217,14.89,21.0,Middle,350.0
HH Pandya,Mumbai Indians,LAT20 # 13499,2024,1st,207.0,13.0,15,2,6,0,0,0,12.83,77.0,36,16.22,73.0,27,33.33333333333333,0.0,0.0,1.0,3.0,-3.389999999999999,2.5974025974025974,2.0,0.966183574879227,12.83,15.58846453624318,-10.83,1.9999999999999996,Middle,33.33333333333333
HH Pandya,Mumbai Indians,LAT20 # 13516,2024,2nd,,16.0,17,10,6,0,0,0,,,21,,,12,166.66666666666669,0.0,0.0,1.0,2.0,,0.0,10.0,0.0,,0.0,0.0,10.000000000000002,Death,166.66666666666669
HH Pandya,Mumbai Indians,LAT20 # 13536,2024,2nd,,16.0,18,10,10,0,0,0,,,22,,,10,100.0,0.0,0.0,1.7,3.0,,0.0,6.0,0.0,,0.0,0.0,6.0,Death,100.0
HH Pandya,Mumbai Indians,LAT20 # 13545,2024,1st,258.0,6.0,12,46,24,1,2,1,13.97,191.0,82,16.26,122.0,45,191.66666666666669,4.166666666666666,12.5,4.0,7.0,-2.290000000000001,24.083769633507853,11.5,17.829457364341085,55.88,82.319255547602,-9.880000000000003,11.500000000000002,Powerplay,191.66666666666669
HH Pandya,Mumbai Indians,LAT20 # 13553,2024,2nd,,5.0,5,0,1,1,0,0,,,88,,,88,0.0,100.0,0.0,0.2,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Powerplay,0.0
HH Pandya,Mumbai Indians,LAT20 # 13572,2024,1st,170.0,10.0,11,1,3,0,0,2,11.0,99.0,54,11.42,99.0,52,33.33333333333333,0.0,66.66666666666666,0.5,2.0,-0.41999999999999993,1.0101010101010102,2.0,0.5882352941176471,5.5,18.181818181818183,-4.5,1.9999999999999996,Middle,33.33333333333333
HH Pandya,Mumbai Indians,LAT20 # 13622,2024,1st,158.0,10.0,11,2,4,0,0,1,14.0,70.0,30,15.46,67.0,26,50.0,0.0,25.0,0.7,2.0,-1.4600000000000009,2.857142857142857,3.0,1.2658227848101267,9.333333333333334,21.428571428571427,-7.333333333333334,3.0,Middle,50.0
HH Pandya,Mumbai Indians,LAT20 # 13657,2024,1st,215.0,10.0,13,16,13,0,0,0,13.0,117.0,54,15.23,99.0,39,123.07692307692308,0.0,0.0,2.2,4.0,-2.2300000000000004,13.675213675213676,7.384615384615385,7.441860465116279,28.166666666666668,56.80473372781065,-12.166666666666668,7.384615384615385,Middle,123.07692307692308
HH Pandya,Mumbai Indians,LAT20 # 14965,2025,1st,197.0,13.0,16,11,17,0,0,1,13.53,88.0,39,24.33,73.0,18,64.70588235294117,0.0,5.88235294117647,2.8,4.0,-10.799999999999999,12.5,3.8823529411764706,5.583756345177665,38.335,28.694404591104732,-27.335,3.88235294117647,Middle,64.70588235294117
HH Pandya,Mumbai Indians,LAT20 # 14973,2025,1st,204.0,16.0,19,28,16,0,0,0,13.09,48.0,22,78.0,13.0,1,175.0,0.0,0.0,2.7,4.0,-64.91,58.333333333333336,10.5,13.725490196078432,34.906666666666666,80.21390374331551,-6.906666666666666,10.5,Death,175.0
HH Pandya,Mumbai Indians,LAT20 # 14977,2025,1st,222.0,13.0,18,42,15,0,0,0,14.85,99.0,40,15.27,28.0,11,280.0,0.0,0.0,2.5,6.0,-0.41999999999999993,42.42424242424242,16.8,18.91891891891892,37.125,113.13131313131312,4.875,16.799999999999997,Middle,280.0
HH Pandya,Mumbai Indians,LAT20 # 14997,2025,2nd,,13.0,14,2,4,0,0,0,,,40,,,35,50.0,0.0,0.0,0.7,2.0,,0.0,3.0,0.0,,0.0,0.0,3.0,Middle,50.0
HH Pandya,Mumbai Indians,LAT20 # 15007,2025,1st,163.0,14.0,17,21,9,0,0,0,6.56,35.0,32,0.37,1.0,16,233.33333333333334,0.0,0.0,1.5,4.0,6.1899999999999995,60.0,14.0,12.883435582822086,9.84,213.41463414634148,11.16,14.0,Middle,233.33333333333334
HH Pandya,Mumbai Indians,LAT20 # 15051,2025,2nd,,13.0,15,5,7,0,0,0,,,38,,,29,71.42857142857143,0.0,0.0,1.2,3.0,,0.0,4.285714285714286,0.0,,0.0,0.0,4.285714285714286,Middle,71.42857142857143
HH Pandya,Mumbai Indians,LAT20 # 15066,2025,2nd,,12.0,19,48,23,0,0,0,,,43,,,1,208.69565217391303,0.0,0.0,3.8,8.0,,0.0,12.521739130434781,0.0,,0.0,0.0,12.521739130434781,Middle,208.69565217391303
HH Pandya,Mumbai Indians,LAT20 # 15079,2025,2nd,,11.0,12,1,3,0,0,0,,,49,,,45,33.33333333333333,0.0,0.0,0.5,2.0,,0.0,2.0,0.0,,0.0,0.0,1.9999999999999996,Middle,33.33333333333333
HH Pandya,Mumbai Indians,LAT20 # 15100,2025,2nd,,14.0,16,3,6,0,0,0,,,30,,,21,50.0,0.0,0.0,1.0,3.0,,0.0,3.0,0.0,,0.0,0.0,3.0,Middle,50.0
HH Pandya,Mumbai Indians,LAT20 # 15111,2025,2nd,,12.0,16,26,15,0,0,0,,,45,,,22,173.33333333333334,0.0,0.0,2.5,5.0,,0.0,10.4,0.0,,0.0,0.0,10.4,Middle,173.33333333333334
HH Pandya,Mumbai Indians,LAT20 # 15117,2025,2nd,,16.0,19,22,9,0,0,0,,,19,,,0,244.44444444444446,0.0,0.0,1.5,4.0,,0.0,14.666666666666666,0.0,,0.0,0.0,14.666666666666668,Death,244.44444444444446
HH Pandya,Mumbai Indians,LAT20 # 15129,2025,2nd,,13.0,17,15,13,0,0,0,,,36,,,12,115.38461538461537,0.0,0.0,2.2,5.0,,0.0,6.923076923076923,0.0,,0.0,0.0,6.9230769230769225,Middle,115.38461538461537
HP Rana,Kolkata Knight Riders,LAT20 # 14937,2025,2nd,,18.0,19,5,6,0,0,0,,,6,,,1,83.33333333333334,0.0,0.0,1.0,2.0,,0.0,5.0,0.0,,0.0,0.0,5.000000000000001,Death,83.33333333333334
HP Rana,Kolkata Knight Riders,LAT20 # 14969,2025,2nd,,12.0,14,4,8,0,0,0,,,44,,,33,50.0,0.0,0.0,1.3,3.0,,0.0,3.0,0.0,,0.0,0.0,3.0,Middle,50.0
HP Rana,Kolkata Knight Riders,LAT20 # 14978,2025,1st,239.0,16.0,19,10,9,0,0,0,13.63,50.0,22,38.0,19.0,3,111.11111111111111,0.0,0.0,1.5,4.0,-24.369999999999997,20.0,6.666666666666667,4.184100418410042,20.445,48.91171435558817,-10.445,6.666666666666667,Death,111.11111111111111
HP Rana,Kolkata Knight Riders,LAT20 # 15001,2025,1st,112.0,11.0,12,3,6,0,0,0,4.28,35.0,49,4.6,33.0,43,50.0,0.0,0.0,1.0,2.0,-0.3199999999999994,8.571428571428571,3.0,2.6785714285714284,4.28,70.09345794392523,-1.2800000000000002,3.0,Middle,50.0
HP Rana,Kolkata Knight Riders,LAT20 # 15025,2025,1st,199.0,19.0,19,1,2,0,0,0,72.0,48.0,4,94.0,47.0,3,50.0,0.0,0.0,0.3,1.0,-22.0,2.083333333333333,3.0,0.5025125628140703,24.0,4.166666666666666,-23.0,3.0,Death,50.0
HP Rana,Kolkata Knight Riders,LAT20 # 15060,2025,2nd,,19.0,19,0,1,0,0,0,,,1,,,1,0.0,0.0,0.0,0.2,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Death,0.0
HP Rana,Kolkata Knight Riders,LAT20 # 15109,2025,1st,279.0,13.0,18,34,21,0,0,1,28.0,168.0,36,83.25,111.0,8,161.9047619047619,0.0,4.761904761904762,3.5,6.0,-55.25,20.238095238095237,9.714285714285714,12.186379928315413,98.0,34.69387755102041,-64.0,9.714285714285715,Middle,161.9047619047619
HS Bhatia,Punjab Kings,LAT20 # 13516,2024,1st,193.0,2.0,6,13,15,0,0,2,10.21,177.0,104,10.93,144.0,79,86.66666666666667,0.0,13.333333333333334,2.5,5.0,-0.7199999999999989,7.344632768361582,5.2,6.7357512953367875,25.525000000000002,50.930460333006856,-12.525000000000002,5.2,Powerplay,86.66666666666667
HS Bhatia,Punjab Kings,LAT20 # 13534,2024,2nd,,13.0,19,14,19,1,0,1,,,36,,,0,73.68421052631578,5.263157894736842,5.263157894736842,3.2,7.0,,0.0,4.421052631578948,0.0,,0.0,0.0,4.421052631578947,Middle,73.68421052631578
HV Patel,Punjab Kings,LAT20 # 13516,2024,1st,193.0,17.0,17,1,4,0,0,0,9.0,24.0,16,11.5,23.0,12,25.0,0.0,0.0,0.7,1.0,-2.5,4.166666666666666,1.5,0.5181347150259068,6.0,16.666666666666664,-5.0,1.5,Death,25.0
HV Patel,Punjab Kings,LAT20 # 13534,2024,2nd,,19.0,19,0,1,0,0,0,,,4,,,4,0.0,0.0,0.0,0.2,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Death,0.0
HV Patel,Punjab Kings,LAT20 # 13582,2024,1st,168.0,12.0,14,12,13,0,0,0,12.27,90.0,44,14.62,78.0,32,92.3076923076923,0.0,0.0,2.2,3.0,-2.3499999999999996,13.333333333333334,5.538461538461539,7.142857142857142,26.584999999999997,45.1382358472823,-14.584999999999997,5.538461538461538,Middle,92.3076923076923
HV Patel,Punjab Kings,LAT20 # 13606,2024,1st,242.0,16.0,16,0,1,0,0,0,17.73,68.0,23,17.73,68.0,23,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,2.955,0.0,-2.955,0.0,Death,0.0
HV Patel,Sunrisers Hyderabad,LAT20 # 14958,2025,2nd,,16.0,19,12,11,0,0,0,,,21,,,0,109.09090909090908,0.0,0.0,1.8,4.0,,0.0,6.545454545454546,0.0,,0.0,0.0,6.545454545454545,Death,109.09090909090908
HV Patel,Sunrisers Hyderabad,LAT20 # 14967,2025,2nd,,15.0,18,5,9,0,0,0,,,24,,,10,55.55555555555556,0.0,0.0,1.5,4.0,,0.0,3.3333333333333335,0.0,,0.0,0.0,3.3333333333333335,Middle,55.55555555555556
HV Patel,Sunrisers Hyderabad,LAT20 # 14972,2025,1st,201.0,14.0,16,3,5,0,0,0,17.03,88.0,31,24.3,81.0,20,60.0,0.0,0.0,0.8,3.0,-7.27,3.4090909090909087,3.5999999999999996,1.4925373134328357,14.191666666666668,21.139166177334115,-11.191666666666668,3.5999999999999996,Middle,60.0
HV Patel,Sunrisers Hyderabad,LAT20 # 15031,2025,2nd,,19.0,19,1,1,0,0,0,,,1,,,1,100.0,0.0,0.0,0.2,1.0,,0.0,6.0,0.0,,0.0,0.0,6.0,Death,100.0
I Sharma,Delhi Capitals,LAT20 # 13446,2024,1st,273.0,16.0,16,1,3,0,0,0,30.54,112.0,22,33.3,111.0,20,33.33333333333333,0.0,0.0,0.5,1.0,-2.759999999999998,0.8928571428571428,2.0,0.3663003663003663,15.270000000000001,6.548788474132285,-14.270000000000001,1.9999999999999996,Death,33.33333333333333
I Sharma,Delhi Capitals,LAT20 # 13631,2024,1st,188.0,17.0,18,0,4,0,0,0,24.46,53.0,13,48.0,48.0,6,0.0,0.0,0.0,0.7,2.0,-23.54,0.0,0.0,0.0,16.30666666666667,0.0,-16.30666666666667,0.0,Death,0.0
IP Kishan,Mumbai Indians,LAT20 # 13499,2024,1st,207.0,1.0,7,23,15,1,0,1,10.64,197.0,111,10.67,137.0,77,153.33333333333334,6.666666666666667,6.666666666666667,2.5,7.0,-0.02999999999999936,11.6751269035533,9.2,11.11111111111111,26.600000000000005,86.46616541353382,-3.600000000000005,9.200000000000001,Powerplay,153.33333333333334
IP Kishan,Mumbai Indians,LAT20 # 13536,2024,2nd,,1.0,1,0,3,3,0,0,,,113,,,111,0.0,100.0,0.0,0.5,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Powerplay,0.0
IP Kishan,Mumbai Indians,LAT20 # 13657,2024,1st,215.0,9.0,19,14,15,0,0,0,12.0,126.0,63,54.0,27.0,3,93.33333333333333,0.0,0.0,2.5,11.0,-42.0,11.11111111111111,5.6,6.511627906976744,30.0,46.666666666666664,-16.0,5.6,Middle,93.33333333333333
IP Kishan,Sunrisers Hyderabad,LAT20 # 14939,2025,2nd,,3.0,19,106,47,0,2,0,,,100,,,0,225.531914893617,0.0,4.25531914893617,7.8,17.0,,0.0,13.531914893617023,0.0,,0.0,0.0,13.53191489361702,Powerplay,225.531914893617
IP Kishan,Sunrisers Hyderabad,LAT20 # 14958,2025,2nd,,2.0,2,0,1,0,0,1,,,106,,,106,0.0,0.0,100.0,0.2,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Powerplay,0.0
IP Kishan,Sunrisers Hyderabad,LAT20 # 14976,2025,2nd,,1.0,7,17,14,1,1,1,,,108,,,76,121.42857142857142,7.142857142857142,14.285714285714285,2.3,7.0,,0.0,7.285714285714286,0.0,,0.0,0.0,7.285714285714285,Powerplay,121.42857142857142
IP Kishan,Sunrisers Hyderabad,LAT20 # 14992,2025,1st,246.0,16.0,18,9,6,0,0,0,6.85,24.0,21,1.8,3.0,10,150.0,0.0,0.0,1.0,3.0,5.05,37.5,9.0,3.6585365853658534,6.849999999999999,131.38686131386862,2.1500000000000012,9.0,Death,150.0
IP Kishan,Sunrisers Hyderabad,LAT20 # 15007,2025,2nd,,7.0,8,2,3,0,0,0,,,74,,,68,66.66666666666666,0.0,0.0,0.5,2.0,,0.0,4.0,0.0,,0.0,0.0,3.999999999999999,Middle,66.66666666666666
IP Kishan,Sunrisers Hyderabad,LAT20 # 15031,2025,2nd,,1.0,2,1,4,2,0,0,,,111,,,107,25.0,50.0,0.0,0.7,2.0,,0.0,1.5,0.0,,0.0,0.0,1.5,Powerplay,25.0
IP Kishan,Sunrisers Hyderabad,LAT20 # 15070,2025,1st,225.0,4.0,9,13,17,0,0,2,11.41,175.0,92,13.61,143.0,63,76.47058823529412,0.0,11.76470588235294,2.8,6.0,-2.1999999999999993,7.428571428571429,4.588235294117647,5.777777777777778,32.32833333333333,40.21240397999691,-19.328333333333333,4.588235294117647,Powerplay,76.47058823529412
IP Kishan,Sunrisers Hyderabad,LAT20 # 15096,2025,1st,206.0,1.0,11,35,28,2,3,2,10.4,189.0,109,7.76,66.0,51,125.0,7.142857142857142,17.857142857142858,4.7,11.0,2.6400000000000006,18.51851851851852,7.499999999999999,16.990291262135923,48.53333333333333,72.11538461538461,-13.533333333333331,7.5,Powerplay,125.0
IP Kishan,Sunrisers Hyderabad,LAT20 # 15105,2025,2nd,,4.0,19,94,48,1,0,1,,,90,,,0,195.83333333333331,2.083333333333333,2.083333333333333,8.0,16.0,,0.0,11.75,0.0,,0.0,0.0,11.749999999999998,Powerplay,195.83333333333331
IP Kishan,Sunrisers Hyderabad,LAT20 # 15109,2025,2nd,,12.0,18,29,20,0,0,0,,,43,,,9,145.0,0.0,0.0,3.3,7.0,,0.0,8.7,0.0,,0.0,0.0,8.7,Middle,145.0
J Overton,Chennai Super Kings,LAT20 # 14968,2025,1st,183.0,19.0,19,11,4,0,0,0,27.0,18.0,4,,7.0,0,275.0,0.0,0.0,0.7,1.0,,61.111111111111114,16.5,6.0109289617486334,18.0,61.111111111111114,-7.0,16.5,Death,275.0
J Overton,Chennai Super Kings,LAT20 # 15021,2025,2nd,,18.0,19,4,3,0,0,0,,,7,,,0,133.33333333333331,0.0,0.0,0.5,2.0,,0.0,8.0,0.0,,0.0,0.0,7.999999999999998,Death,133.33333333333331
JA Richardson,Delhi Capitals,LAT20 # 13458,2024,1st,235.0,19.0,19,2,2,0,0,0,180.0,30.0,1,,30.0,0,100.0,0.0,0.0,0.3,1.0,,6.666666666666667,6.0,0.851063829787234,60.0,3.3333333333333335,-58.0,6.0,Death,100.0
JC Archer,Rajasthan Royals,LAT20 # 14939,2025,1st,287.0,19.0,19,1,1,0,0,0,,45.0,0,,45.0,0,100.0,0.0,0.0,0.2,1.0,,2.2222222222222223,6.0,0.34843205574912894,,0.0,0.0,6.0,Death,100.0
JC Archer,Rajasthan Royals,LAT20 # 14955,2025,2nd,,18.0,19,16,7,0,0,0,,,10,,,1,228.57142857142856,0.0,0.0,1.2,2.0,,0.0,13.714285714285714,0.0,,0.0,0.0,13.714285714285714,Death,228.57142857142856
JC Archer,Rajasthan Royals,LAT20 # 14968,2025,2nd,,17.0,18,0,2,0,0,0,,,12,,,9,0.0,0.0,0.0,0.3,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Death,0.0
JC Archer,Rajasthan Royals,LAT20 # 14982,2025,1st,218.0,13.0,15,4,4,0,0,0,15.07,98.0,39,16.44,74.0,27,100.0,0.0,0.0,0.7,3.0,-1.370000000000001,4.081632653061225,6.0,1.834862385321101,10.046666666666667,39.814200398142,-6.046666666666667,6.0,Middle,100.0
JC Archer,Rajasthan Royals,LAT20 # 15037,2025,1st,206.0,18.0,18,0,1,0,0,0,12.75,17.0,8,12.75,17.0,8,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,2.125,0.0,-2.125,0.0,Death,0.0
JC Archer,Rajasthan Royals,LAT20 # 15066,2025,1st,218.0,7.0,16,30,27,3,0,0,12.15,154.0,76,26.34,101.0,23,111.11111111111111,11.11111111111111,0.0,4.5,10.0,-14.19,19.480519480519483,6.666666666666667,13.761467889908257,54.675000000000004,54.86968449931412,-24.675000000000004,6.666666666666667,Middle,111.11111111111111
JC Archer,Rajasthan Royals,LAT20 # 15074,2025,1st,207.0,17.0,19,12,8,0,0,0,15.69,34.0,13,28.5,19.0,4,150.0,0.0,0.0,1.3,3.0,-12.81,35.294117647058826,9.0,5.797101449275362,20.919999999999998,57.361376673040155,-8.919999999999998,9.0,Death,150.0
JC Buttler,Gujarat Titans,LAT20 # 14951,2025,1st,244.0,5.0,17,54,33,0,0,1,13.07,183.0,84,22.5,45.0,12,163.63636363636365,0.0,3.0303030303030303,5.5,13.0,-9.43,29.508196721311474,9.818181818181818,22.131147540983605,71.885,75.11998330667036,-17.885000000000005,9.818181818181818,Powerplay,163.63636363636365
JC Buttler,Gujarat Titans,LAT20 # 14965,2025,2nd,,8.0,13,39,24,0,1,1,,,68,,,37,162.5,0.0,8.333333333333332,4.0,6.0,,0.0,9.75,0.0,,0.0,0.0,9.75,Middle,162.5
JC Buttler,Gujarat Titans,LAT20 # 14971,2025,1st,170.0,4.0,17,73,39,2,0,2,9.09,138.0,91,2.57,6.0,14,187.17948717948718,5.128205128205128,5.128205128205128,6.5,14.0,6.52,52.89855072463768,11.23076923076923,42.94117647058823,59.085,123.55081662012356,13.915,11.23076923076923,Powerplay,187.17948717948718
JC Buttler,Gujarat Titans,LAT20 # 14976,2025,1st,153.0,2.0,3,0,3,0,0,0,8.11,138.0,102,8.47,137.0,97,0.0,0.0,0.0,0.5,2.0,-0.3600000000000012,0.0,0.0,0.0,4.055,0.0,-4.055,0.0,Powerplay,0.0
JC Buttler,Gujarat Titans,LAT20 # 14982,2025,2nd,,2.0,9,36,25,1,1,0,,,106,,,60,144.0,4.0,4.0,4.2,8.0,,0.0,8.639999999999999,0.0,,0.0,0.0,8.64,Powerplay,144.0
JC Buttler,Gujarat Titans,LAT20 # 14990,2025,2nd,,12.0,16,16,14,0,0,0,,,46,,,20,114.28571428571428,0.0,0.0,2.3,5.0,,0.0,6.857142857142857,0.0,,0.0,0.0,6.857142857142857,Middle,114.28571428571428
JC Buttler,Gujarat Titans,LAT20 # 15012,2025,1st,204.0,1.0,18,97,54,2,1,2,10.45,190.0,109,7.8,13.0,10,179.62962962962962,3.7037037037037033,5.555555555555555,9.0,18.0,2.6499999999999995,51.05263157894737,10.777777777777779,47.549019607843135,94.05,103.13662945241893,2.950000000000003,10.777777777777779,Powerplay,179.62962962962962
JC Buttler,Gujarat Titans,LAT20 # 15025,2025,2nd,,12.0,19,41,23,0,0,0,,,45,,,2,178.26086956521738,0.0,0.0,3.8,8.0,,0.0,10.695652173913043,0.0,,0.0,0.0,10.695652173913043,Middle,178.26086956521738
JC Buttler,Gujarat Titans,LAT20 # 15057,2025,2nd,,10.0,19,50,26,0,0,0,,,57,,,0,192.30769230769232,0.0,0.0,4.3,10.0,,0.0,11.53846153846154,0.0,,0.0,0.0,11.538461538461538,Middle,192.30769230769232
JC Buttler,Gujarat Titans,LAT20 # 15070,2025,2nd,,6.0,18,64,37,0,0,0,,,78,,,8,172.97297297297297,0.0,0.0,6.2,13.0,,0.0,10.378378378378377,0.0,,0.0,0.0,10.378378378378377,Powerplay,172.97297297297297
